ID,Index,Region,SalesRep,Month,CustomerRating,CustomerSegment,SalesTargetAchieved,Product,Sales,Profit,Discount%
4695,1174,East,Charlie,Mar,5,Corporate,Yes,Fridge,35,17.5,7
4696,1174,East,Charlie,Mar,5,Corporate,Yes,Television,80,20,5
4697,1175,North,Bob,Jan,5,Residential,No,Computer,133,39.9,16
4698,1175,North,Bob,Jan,5,Residential,No,AirConditioner,136,54.4,2
4699,1175,North,Bob,Jan,5,Residential,No,Fridge,89,44.5,9
4700,1175,North,Bob,Jan,5,Residential,No,Television,63,15.75,8
4701,1176,East,Charlie,Jan,2,Residential,Yes,Computer,109,32.7,2
4702,1176,East,Charlie,Jan,2,Residential,Yes,AirConditioner,5,2,19
4703,1176,East,Charlie,Jan,2,Residential,Yes,Fridge,23,11.5,4
4704,1176,East,Charlie,Jan,2,Residential,Yes,Television,42,10.5,3
4705,1177,East,Diana,Jan,2,Commercial,No,Computer,52,15.6,22
4706,1177,East,Diana,Jan,2,Commercial,No,AirConditioner,135,54,23
4707,1177,East,Diana,Jan,2,Commercial,No,Fridge,57,28.5,10
4708,1177,East,Diana,Jan,2,Commercial,No,Television,64,16,5
4709,1178,West,Alice,Feb,5,Residential,Yes,Computer,128,38.4,3
4710,1178,West,Alice,Feb,5,Residential,Yes,AirConditioner,90,36,2
4711,1178,West,Alice,Feb,5,Residential,Yes,Fridge,78,39,3
4712,1178,West,Alice,Feb,5,Residential,Yes,Television,54,13.5,0
4713,1179,East,Eve,Feb,1,Commercial,Yes,Computer,32,9.6,1
4714,1179,East,Eve,Feb,1,Commercial,Yes,AirConditioner,66,26.4,5
4715,1179,East,Eve,Feb,1,Commercial,Yes,Fridge,59,29.5,16
4716,1179,East,Eve,Feb,1,Commercial,Yes,Television,78,19.5,11
4717,1180,East,Charlie,Jan,1,Residential,Yes,Computer,164,49.2,13
4718,1180,East,Charlie,Jan,1,Residential,Yes,AirConditioner,68,27.2,1
4719,1180,East,Charlie,Jan,1,Residential,Yes,Fridge,4,2,2
4720,1180,East,Charlie,Jan,1,Residential,Yes,Television,77,19.25,5
4721,1181,South,Bob,Mar,3,Residential,Yes,Computer,195,58.5,4
4722,1181,South,Bob,Mar,3,Residential,Yes,AirConditioner,149,59.6,2
4723,1181,South,Bob,Mar,3,Residential,Yes,Fridge,15,7.5,17
4724,1181,South,Bob,Mar,3,Residential,Yes,Television,105,26.25,11
4725,1182,West,Charlie,Mar,3,Commercial,Yes,Computer,46,13.8,20
4726,1182,West,Charlie,Mar,3,Commercial,Yes,AirConditioner,130,52,16
4727,1182,West,Charlie,Mar,3,Commercial,Yes,Fridge,6,3,7
4728,1182,West,Charlie,Mar,3,Commercial,Yes,Television,71,17.75,2
4729,1183,West,Bob,Feb,3,Commercial,Yes,Computer,143,42.9,1
4730,1183,West,Bob,Feb,3,Commercial,Yes,AirConditioner,109,43.6,8
4731,1183,West,Bob,Feb,3,Commercial,Yes,Fridge,86,43,11
4732,1183,West,Bob,Feb,3,Commercial,Yes,Television,76,19,8
4733,1184,West,Charlie,Feb,2,Residential,Yes,Computer,74,22.2,14
4734,1184,West,Charlie,Feb,2,Residential,Yes,AirConditioner,66,26.4,3
4735,1184,West,Charlie,Feb,2,Residential,Yes,Fridge,52,26,15
4736,1184,West,Charlie,Feb,2,Residential,Yes,Television,37,9.25,3
4737,1185,West,Bob,Jan,3,Residential,No,Computer,143,42.9,10
4738,1185,West,Bob,Jan,3,Residential,No,AirConditioner,39,15.6,21
4739,1185,West,Bob,Jan,3,Residential,No,Fridge,50,25,13
4740,1185,West,Bob,Jan,3,Residential,No,Television,114,28.5,6
4741,1186,West,Diana,Mar,3,Residential,Yes,Computer,187,56.1,21
4742,1186,West,Diana,Mar,3,Residential,Yes,AirConditioner,17,6.8,22
4743,1186,West,Diana,Mar,3,Residential,Yes,Fridge,80,40,15
4744,1186,West,Diana,Mar,3,Residential,Yes,Television,4,1,3
4745,1187,West,Bob,Jan,1,Residential,No,Computer,31,9.3,9
4746,1187,West,Bob,Jan,1,Residential,No,AirConditioner,47,18.8,1
4747,1187,West,Bob,Jan,1,Residential,No,Fridge,32,16,3
4748,1187,West,Bob,Jan,1,Residential,No,Television,2,0.5,10
4749,1188,North,Bob,Feb,2,Corporate,Yes,Computer,114,34.2,19
4750,1188,North,Bob,Feb,2,Corporate,Yes,AirConditioner,134,53.6,23
4751,1188,North,Bob,Feb,2,Corporate,Yes,Fridge,31,15.5,0
4752,1188,North,Bob,Feb,2,Corporate,Yes,Television,99,24.75,5
4753,1189,East,Alice,Mar,3,Corporate,No,Computer,97,29.1,29
4754,1189,East,Alice,Mar,3,Corporate,No,AirConditioner,115,46,8
4755,1189,East,Alice,Mar,3,Corporate,No,Fridge,10,5,0
4756,1189,East,Alice,Mar,3,Corporate,No,Television,44,11,13
4757,1190,West,Bob,Mar,4,Residential,No,Computer,162,48.6,0
4758,1190,West,Bob,Mar,4,Residential,No,AirConditioner,132,52.8,13
4759,1190,West,Bob,Mar,4,Residential,No,Fridge,14,7,14
4760,1190,West,Bob,Mar,4,Residential,No,Television,67,16.75,6
4761,1191,East,Alice,Feb,1,Residential,Yes,Computer,134,40.2,18
4762,1191,East,Alice,Feb,1,Residential,Yes,AirConditioner,55,22,10
4763,1191,East,Alice,Feb,1,Residential,Yes,Fridge,43,21.5,19
4764,1191,East,Alice,Feb,1,Residential,Yes,Television,68,17,1
4765,1192,East,Eve,Jan,3,Corporate,No,Computer,88,26.4,13
4766,1192,East,Eve,Jan,3,Corporate,No,AirConditioner,148,59.2,1
4767,1192,East,Eve,Jan,3,Corporate,No,Fridge,28,14,19
4768,1192,East,Eve,Jan,3,Corporate,No,Television,102,25.5,9
4769,1193,North,Alice,Jan,4,Commercial,Yes,Computer,99,29.7,24
4770,1193,North,Alice,Jan,4,Commercial,Yes,AirConditioner,139,55.6,20
4771,1193,North,Alice,Jan,4,Commercial,Yes,Fridge,52,26,2
4772,1193,North,Alice,Jan,4,Commercial,Yes,Television,76,19,5
4773,1194,West,Diana,Mar,3,Commercial,No,Computer,60,18,25
4774,1194,West,Diana,Mar,3,Commercial,No,AirConditioner,49,19.6,1
4775,1194,West,Diana,Mar,3,Commercial,No,Fridge,4,2,13
4776,1194,West,Diana,Mar,3,Commercial,No,Television,83,20.75,7
4777,1195,South,Alice,Feb,1,Commercial,Yes,Computer,185,55.5,22
4778,1195,South,Alice,Feb,1,Commercial,Yes,AirConditioner,46,18.4,4
4779,1195,South,Alice,Feb,1,Commercial,Yes,Fridge,57,28.5,8
4780,1195,South,Alice,Feb,1,Commercial,Yes,Television,74,18.5,14
4781,1196,North,Eve,Mar,3,Residential,Yes,Computer,111,33.3,28
4782,1196,North,Eve,Mar,3,Residential,Yes,AirConditioner,139,55.6,6
4783,1196,North,Eve,Mar,3,Residential,Yes,Fridge,58,29,18
4784,1196,North,Eve,Mar,3,Residential,Yes,Television,62,15.5,12
4785,1197,South,Diana,Feb,2,Residential,Yes,Computer,115,34.5,21
4786,1197,South,Diana,Feb,2,Residential,Yes,AirConditioner,19,7.6,21
4787,1197,South,Diana,Feb,2,Residential,Yes,Fridge,16,8,7
4788,1197,South,Diana,Feb,2,Residential,Yes,Television,1,0.25,12
4789,1198,East,Charlie,Jan,2,Corporate,Yes,Computer,69,20.7,13
4790,1198,East,Charlie,Jan,2,Corporate,Yes,AirConditioner,64,25.6,3
4791,1198,East,Charlie,Jan,2,Corporate,Yes,Fridge,8,4,1
4792,1198,East,Charlie,Jan,2,Corporate,Yes,Television,17,4.25,14
4793,1199,East,Charlie,Feb,1,Commercial,Yes,Computer,55,16.5,0
4794,1199,East,Charlie,Feb,1,Commercial,Yes,AirConditioner,44,17.6,13
4795,1199,East,Charlie,Feb,1,Commercial,Yes,Fridge,97,48.5,3
4796,1199,East,Charlie,Feb,1,Commercial,Yes,Television,16,4,11
4797,1200,North,Alice,Jan,4,Residential,No,Computer,45,13.5,24
4798,1200,North,Alice,Jan,4,Residential,No,AirConditioner,116,46.4,1
4799,1200,North,Alice,Jan,4,Residential,No,Fridge,83,41.5,0
4800,1200,North,Alice,Jan,4,Residential,No,Television,9,2.25,5
4801,1201,North,Alice,Feb,2,Residential,Yes,Computer,104.59,31.38,28
4802,1201,North,Alice,Feb,2,Residential,Yes,AirConditioner,76,30.4,22
4803,1201,North,Alice,Feb,2,Residential,Yes,Fridge,91,45.5,10
4804,1201,North,Alice,Feb,2,Residential,Yes,Television,53,13.25,1
4805,1202,South,Eve,Mar,3,Residential,Yes,Computer,175,52.5,8
4806,1202,South,Eve,Mar,3,Residential,Yes,AirConditioner,109,43.6,11
4807,1202,South,Eve,Mar,3,Residential,Yes,Fridge,63,31.5,4
4808,1202,South,Eve,Mar,3,Residential,Yes,Television,73,18.25,3
4809,1203,West,Eve,Jan,3,Commercial,Yes,Computer,20,6,16
4810,1203,West,Eve,Jan,3,Commercial,Yes,AirConditioner,111,44.4,9
4811,1203,West,Eve,Jan,3,Commercial,Yes,Fridge,98,49,1
4812,1203,West,Eve,Jan,3,Commercial,Yes,Television,59,14.75,0
4813,1204,South,Bob,Mar,2,Residential,Yes,Computer,21,6.3,13
4814,1204,South,Bob,Mar,2,Residential,Yes,AirConditioner,126,50.4,24
4815,1204,South,Bob,Mar,2,Residential,Yes,Fridge,14,7,12
4816,1204,South,Bob,Mar,2,Residential,Yes,Television,119,29.75,14
4817,1205,North,Eve,Mar,3,Residential,Yes,Computer,179,53.7,12
4818,1205,North,Eve,Mar,3,Residential,Yes,AirConditioner,84,33.6,0
4819,1205,North,Eve,Mar,3,Residential,Yes,Fridge,15,7.5,16
4820,1205,North,Eve,Mar,3,Residential,Yes,Television,9,2.25,6
4821,1206,South,Bob,Jan,1,Corporate,No,Computer,48,14.4,12
4822,1206,South,Bob,Jan,1,Corporate,No,AirConditioner,129,51.6,18
4823,1206,South,Bob,Jan,1,Corporate,No,Fridge,21,10.5,16
4824,1206,South,Bob,Jan,1,Corporate,No,Television,12,3,7
4825,1207,North,Diana,Jan,2,Residential,Yes,Computer,148,44.4,5
4826,1207,North,Diana,Jan,2,Residential,Yes,AirConditioner,138,55.2,22
4827,1207,North,Diana,Jan,2,Residential,Yes,Fridge,46,23,17
4828,1207,North,Diana,Jan,2,Residential,Yes,Television,119,29.75,9
4829,1208,South,Alice,Mar,4,Residential,Yes,Computer,45,13.5,6
4830,1208,South,Alice,Mar,4,Residential,Yes,AirConditioner,36,14.4,15
4831,1208,South,Alice,Mar,4,Residential,Yes,Fridge,91,45.5,8
4832,1208,South,Alice,Mar,4,Residential,Yes,Television,41,10.25,1
4833,1209,North,Diana,Mar,2,Residential,Yes,Computer,61,18.3,1
4834,1209,North,Diana,Mar,2,Residential,Yes,AirConditioner,112,44.8,14
4835,1209,North,Diana,Mar,2,Residential,Yes,Fridge,97,48.5,5
4836,1209,North,Diana,Mar,2,Residential,Yes,Television,15,3.75,9
4837,1210,North,Eve,Mar,5,Residential,Yes,Computer,40,12,25
4838,1210,North,Eve,Mar,5,Residential,Yes,AirConditioner,118,47.2,13
4839,1210,North,Eve,Mar,5,Residential,Yes,Fridge,61,30.5,19
4840,1210,North,Eve,Mar,5,Residential,Yes,Television,66,16.5,14
4841,1211,North,Diana,Mar,4,Residential,No,Computer,42,12.6,7
4842,1211,North,Diana,Mar,4,Residential,No,AirConditioner,72,28.8,8
4843,1211,North,Diana,Mar,4,Residential,No,Fridge,39,19.5,2
4844,1211,North,Diana,Mar,4,Residential,No,Television,75,18.75,4
4845,1212,West,Diana,Jan,3,Corporate,Yes,Computer,150,45,23
4846,1212,West,Diana,Jan,3,Corporate,Yes,AirConditioner,131,52.4,20
4847,1212,West,Diana,Jan,3,Corporate,Yes,Fridge,27,13.5,7
4848,1212,West,Diana,Jan,3,Corporate,Yes,Television,11,2.75,10
4849,1213,South,Diana,Jan,1,Corporate,Yes,Computer,155,46.5,5
4850,1213,South,Diana,Jan,1,Corporate,Yes,AirConditioner,139,55.6,22
4851,1213,South,Diana,Jan,1,Corporate,Yes,Fridge,18,9,2
4852,1213,South,Diana,Jan,1,Corporate,Yes,Television,8,2,7
4853,1214,South,Eve,Mar,3,Residential,Yes,Computer,178,53.4,24
4854,1214,South,Eve,Mar,3,Residential,Yes,AirConditioner,118,47.2,14
4855,1214,South,Eve,Mar,3,Residential,Yes,Fridge,40,20,0
4856,1214,South,Eve,Mar,3,Residential,Yes,Television,55,13.75,10
4857,1215,South,Diana,Feb,4,Residential,Yes,Computer,67,20.1,2
4858,1215,South,Diana,Feb,4,Residential,Yes,AirConditioner,12,4.8,6
4859,1215,South,Diana,Feb,4,Residential,Yes,Fridge,45,22.5,19
4860,1215,South,Diana,Feb,4,Residential,Yes,Television,96,24,7
4861,1216,North,Bob,Feb,2,Commercial,Yes,Computer,193,57.9,17
4862,1216,North,Bob,Feb,2,Commercial,Yes,AirConditioner,68,27.2,3
4863,1216,North,Bob,Feb,2,Commercial,Yes,Fridge,89,44.5,12
4864,1216,North,Bob,Feb,2,Commercial,Yes,Television,6,1.5,14
4865,1217,South,Eve,Jan,5,Residential,Yes,Computer,161,48.3,17
4866,1217,South,Eve,Jan,5,Residential,Yes,AirConditioner,139,55.6,20
4867,1217,South,Eve,Jan,5,Residential,Yes,Fridge,16,8,4
4868,1217,South,Eve,Jan,5,Residential,Yes,Television,53,13.25,4
4869,1218,South,Diana,Mar,2,Residential,No,Computer,137,41.1,21
4870,1218,South,Diana,Mar,2,Residential,No,AirConditioner,45,18,17
4871,1218,South,Diana,Mar,2,Residential,No,Fridge,8,4,15
4872,1218,South,Diana,Mar,2,Residential,No,Television,20,5,7
4873,1219,North,Eve,Mar,5,Corporate,Yes,Computer,40,12,22
4874,1219,North,Eve,Mar,5,Corporate,Yes,AirConditioner,44,17.6,7
4875,1219,North,Eve,Mar,5,Corporate,Yes,Fridge,91,45.5,15
4876,1219,North,Eve,Mar,5,Corporate,Yes,Television,39,9.75,13
4877,1220,East,Charlie,Jan,1,Residential,Yes,Computer,64,19.2,5
4878,1220,East,Charlie,Jan,1,Residential,Yes,AirConditioner,7,2.8,11
4879,1220,East,Charlie,Jan,1,Residential,Yes,Fridge,25,12.5,11
4880,1220,East,Charlie,Jan,1,Residential,Yes,Television,99,24.75,5
4881,1221,North,Bob,Feb,5,Residential,Yes,Computer,19,5.7,10
4882,1221,North,Bob,Feb,5,Residential,Yes,AirConditioner,149,59.6,14
4883,1221,North,Bob,Feb,5,Residential,Yes,Fridge,62,31,12
4884,1221,North,Bob,Feb,5,Residential,Yes,Television,72,18,14
4885,1222,South,Diana,Feb,3,Residential,Yes,Computer,197,59.1,2
4886,1222,South,Diana,Feb,3,Residential,Yes,AirConditioner,114,45.6,14
4887,1222,South,Diana,Feb,3,Residential,Yes,Fridge,14,7,3
4888,1222,South,Diana,Feb,3,Residential,Yes,Television,114,28.5,14
4889,1223,North,Charlie,Feb,2,Residential,Yes,Computer,139,41.7,15
4890,1223,North,Charlie,Feb,2,Residential,Yes,AirConditioner,118,47.2,16
4891,1223,North,Charlie,Feb,2,Residential,Yes,Fridge,15,7.5,8
4892,1223,North,Charlie,Feb,2,Residential,Yes,Television,113,28.25,4
4893,1224,East,Charlie,Jan,2,Residential,No,Computer,24,7.2,4
4894,1224,East,Charlie,Jan,2,Residential,No,AirConditioner,116,46.4,1
4895,1224,East,Charlie,Jan,2,Residential,No,Fridge,8,4,15
4896,1224,East,Charlie,Jan,2,Residential,No,Television,107,26.75,12
4897,1225,North,Eve,Feb,3,Residential,No,Computer,12,3.6,23
4898,1225,North,Eve,Feb,3,Residential,No,AirConditioner,8,3.2,11
4899,1225,North,Eve,Feb,3,Residential,No,Fridge,65,32.5,0
4900,1225,North,Eve,Feb,3,Residential,No,Television,34,8.5,13
4901,1226,South,Charlie,Jan,2,Residential,Yes,Computer,52,15.6,21
4902,1226,South,Charlie,Jan,2,Residential,Yes,AirConditioner,138,55.2,2
4903,1226,South,Charlie,Jan,2,Residential,Yes,Fridge,40,20,4
4904,1226,South,Charlie,Jan,2,Residential,Yes,Television,57,14.25,10
4905,1227,East,Bob,Jan,2,Commercial,Yes,Computer,168,50.4,1
4906,1227,East,Bob,Jan,2,Commercial,Yes,AirConditioner,30,12,6
4907,1227,East,Bob,Jan,2,Commercial,Yes,Fridge,52,26,4
4908,1227,East,Bob,Jan,2,Commercial,Yes,Television,117,29.25,3
4909,1228,West,Bob,Mar,1,Residential,Yes,Computer,76,22.8,14
4910,1228,West,Bob,Mar,1,Residential,Yes,AirConditioner,143,57.2,5
4911,1228,West,Bob,Mar,1,Residential,Yes,Fridge,54,27,18
4912,1228,West,Bob,Mar,1,Residential,Yes,Television,19,4.75,4
4913,1229,South,Alice,Feb,3,Residential,Yes,Computer,65,19.5,15
4914,1229,South,Alice,Feb,3,Residential,Yes,AirConditioner,21,8.4,13
4915,1229,South,Alice,Feb,3,Residential,Yes,Fridge,42,21,8
4916,1229,South,Alice,Feb,3,Residential,Yes,Television,71,17.75,11
4917,1230,East,Bob,Jan,3,Commercial,No,Computer,72,21.6,6
4918,1230,East,Bob,Jan,3,Commercial,No,AirConditioner,96,38.4,22
4919,1230,East,Bob,Jan,3,Commercial,No,Fridge,10,5,7
4920,1230,East,Bob,Jan,3,Commercial,No,Television,31,7.75,3
4921,1231,East,Charlie,Feb,3,Corporate,No,Computer,24,7.2,15
4922,1231,East,Charlie,Feb,3,Corporate,No,AirConditioner,76,30.4,4
4923,1231,East,Charlie,Feb,3,Corporate,No,Fridge,63,31.5,18
4924,1231,East,Charlie,Feb,3,Corporate,No,Television,82,20.5,0
4925,1232,West,Bob,Feb,4,Residential,No,Computer,118,35.4,23
4926,1232,West,Bob,Feb,4,Residential,No,AirConditioner,148,59.2,3
4927,1232,West,Bob,Feb,4,Residential,No,Fridge,10,5,17
4928,1232,West,Bob,Feb,4,Residential,No,Television,40,10,2
4929,1233,North,Eve,Mar,2,Residential,Yes,Computer,125,37.5,3
4930,1233,North,Eve,Mar,2,Residential,Yes,AirConditioner,111,44.4,14
4931,1233,North,Eve,Mar,2,Residential,Yes,Fridge,99,49.5,14
4932,1233,North,Eve,Mar,2,Residential,Yes,Television,14,3.5,7
4933,1234,North,Alice,Feb,2,Residential,Yes,Computer,101,30.3,27
4934,1234,North,Alice,Feb,2,Residential,Yes,AirConditioner,115,46,6
4935,1234,North,Alice,Feb,2,Residential,Yes,Fridge,36,18,3
4936,1234,North,Alice,Feb,2,Residential,Yes,Television,103,25.75,6
4937,1235,South,Charlie,Mar,3,Commercial,No,Computer,147,44.1,15
4938,1235,South,Charlie,Mar,3,Commercial,No,AirConditioner,105,42,2
4939,1235,South,Charlie,Mar,3,Commercial,No,Fridge,81,40.5,14
4940,1235,South,Charlie,Mar,3,Commercial,No,Television,117,29.25,11
4941,1236,West,Alice,Jan,1,Residential,No,Computer,175,52.5,16
4942,1236,West,Alice,Jan,1,Residential,No,AirConditioner,116,46.4,12
4943,1236,West,Alice,Jan,1,Residential,No,Fridge,62,31,12
4944,1236,West,Alice,Jan,1,Residential,No,Television,100,25,14
4945,1237,North,Charlie,Feb,4,Residential,No,Computer,56,16.8,1
4946,1237,North,Charlie,Feb,4,Residential,No,AirConditioner,66,26.4,9
4947,1237,North,Charlie,Feb,4,Residential,No,Fridge,59,29.5,17
4948,1237,North,Charlie,Feb,4,Residential,No,Television,81,20.25,6
4949,1238,West,Eve,Jan,4,Residential,Yes,Computer,66,19.8,15
4950,1238,West,Eve,Jan,4,Residential,Yes,AirConditioner,116,46.4,22
4951,1238,West,Eve,Jan,4,Residential,Yes,Fridge,48,24,19
4952,1238,West,Eve,Jan,4,Residential,Yes,Television,37,9.25,10
4953,1239,North,Alice,Feb,2,Residential,Yes,Computer,59,17.7,3
4954,1239,North,Alice,Feb,2,Residential,Yes,AirConditioner,120,48,1
4955,1239,North,Alice,Feb,2,Residential,Yes,Fridge,24,12,4
4956,1239,North,Alice,Feb,2,Residential,Yes,Television,44,11,2
4957,1240,East,Diana,Jan,4,Residential,Yes,Computer,80,24,6
4958,1240,East,Diana,Jan,4,Residential,Yes,AirConditioner,39,15.6,11
4959,1240,East,Diana,Jan,4,Residential,Yes,Fridge,89,44.5,17
4960,1240,East,Diana,Jan,4,Residential,Yes,Television,9,2.25,8
4961,1241,North,Charlie,Feb,2,Residential,Yes,Computer,104.59,31.38,17
4962,1241,North,Charlie,Feb,2,Residential,Yes,AirConditioner,32,12.8,23
4963,1241,North,Charlie,Feb,2,Residential,Yes,Fridge,42,21,7
4964,1241,North,Charlie,Feb,2,Residential,Yes,Television,58,14.5,14
4965,1242,West,Diana,Feb,3,Corporate,Yes,Computer,155,46.5,5
4966,1242,West,Diana,Feb,3,Corporate,Yes,AirConditioner,107,42.8,21
4967,1242,West,Diana,Feb,3,Corporate,Yes,Fridge,47,23.5,0
4968,1242,West,Diana,Feb,3,Corporate,Yes,Television,20,5,5
4969,1243,East,Alice,Feb,5,Commercial,No,Computer,91,27.3,17
4970,1243,East,Alice,Feb,5,Commercial,No,AirConditioner,129,51.6,11
4971,1243,East,Alice,Feb,5,Commercial,No,Fridge,57,28.5,18
4972,1243,East,Alice,Feb,5,Commercial,No,Television,109,27.25,7
4973,1244,East,Diana,Feb,1,Residential,Yes,Computer,125,37.5,27
4974,1244,East,Diana,Feb,1,Residential,Yes,AirConditioner,106,42.4,18
4975,1244,East,Diana,Feb,1,Residential,Yes,Fridge,53,26.5,16
4976,1244,East,Diana,Feb,1,Residential,Yes,Television,92,23,7
4977,1245,East,Diana,Feb,2,Residential,Yes,Computer,114,34.2,6
4978,1245,East,Diana,Feb,2,Residential,Yes,AirConditioner,141,56.4,18
4979,1245,East,Diana,Feb,2,Residential,Yes,Fridge,88,44,1
4980,1245,East,Diana,Feb,2,Residential,Yes,Television,50,12.5,2
4981,1246,West,Alice,Feb,5,Residential,No,Computer,97,29.1,1
4982,1246,West,Alice,Feb,5,Residential,No,AirConditioner,147,58.8,20
4983,1246,West,Alice,Feb,5,Residential,No,Fridge,7,3.5,18
4984,1246,West,Alice,Feb,5,Residential,No,Television,20,5,3
4985,1247,South,Eve,Feb,2,Residential,Yes,Computer,11,3.3,18
4986,1247,South,Eve,Feb,2,Residential,Yes,AirConditioner,25,10,2
4987,1247,South,Eve,Feb,2,Residential,Yes,Fridge,97,48.5,15
4988,1247,South,Eve,Feb,2,Residential,Yes,Television,105,26.25,13
4989,1248,South,Diana,Feb,3,Corporate,No,Computer,113,33.9,8
4990,1248,South,Diana,Feb,3,Corporate,No,AirConditioner,56,22.4,5
4991,1248,South,Diana,Feb,3,Corporate,No,Fridge,15,7.5,17
4992,1248,South,Diana,Feb,3,Corporate,No,Television,36,9,5
4993,1249,South,Diana,Feb,3,Corporate,Yes,Computer,93,27.9,28
4994,1249,South,Diana,Feb,3,Corporate,Yes,AirConditioner,101,40.4,1
4995,1249,South,Diana,Feb,3,Corporate,Yes,Fridge,30,15,1
4996,1249,South,Diana,Feb,3,Corporate,Yes,Television,117,29.25,1
4997,1250,West,Eve,Jan,3,Residential,Yes,Computer,52,15.6,3
4998,1250,West,Eve,Jan,3,Residential,Yes,AirConditioner,55,22,23
4999,1250,West,Eve,Jan,3,Residential,Yes,Fridge,86,43,5
5000,1250,West,Eve,Jan,3,Residential,Yes,Television,27,6.75,11
5001,1251,East,Diana,Mar,2,Residential,No,Computer,163,48.9,13
5002,1251,East,Diana,Mar,2,Residential,No,AirConditioner,87,34.8,12
5003,1251,East,Diana,Mar,2,Residential,No,Fridge,99,49.5,6
5004,1251,East,Diana,Mar,2,Residential,No,Television,72,18,11
5005,1252,South,Diana,Feb,5,Residential,No,Computer,80,24,4
5006,1252,South,Diana,Feb,5,Residential,No,AirConditioner,59,23.6,8
5007,1252,South,Diana,Feb,5,Residential,No,Fridge,82,41,5
5008,1252,South,Diana,Feb,5,Residential,No,Television,32,8,10
5009,1253,West,Diana,Mar,1,Commercial,Yes,Computer,175,52.5,24
5010,1253,West,Diana,Mar,1,Commercial,Yes,AirConditioner,81,32.4,12
5011,1253,West,Diana,Mar,1,Commercial,Yes,Fridge,64,32,5
5012,1253,West,Diana,Mar,1,Commercial,Yes,Television,1,0.25,11
5013,1254,South,Bob,Feb,3,Commercial,No,Computer,103,30.9,6
5014,1254,South,Bob,Feb,3,Commercial,No,AirConditioner,131,52.4,22
5015,1254,South,Bob,Feb,3,Commercial,No,Fridge,95,47.5,8
5016,1254,South,Bob,Feb,3,Commercial,No,Television,17,4.25,6
5017,1255,North,Eve,Feb,3,Corporate,Yes,Computer,51,15.3,7
5018,1255,North,Eve,Feb,3,Corporate,Yes,AirConditioner,97,38.8,13
5019,1255,North,Eve,Feb,3,Corporate,Yes,Fridge,89,44.5,7
5020,1255,North,Eve,Feb,3,Corporate,Yes,Television,9,2.25,1
5021,1256,South,Diana,Jan,4,Commercial,Yes,Computer,142,42.6,14
5022,1256,South,Diana,Jan,4,Commercial,Yes,AirConditioner,92,36.8,18
5023,1256,South,Diana,Jan,4,Commercial,Yes,Fridge,26,13,8
5024,1256,South,Diana,Jan,4,Commercial,Yes,Television,84,21,10
5025,1257,South,Eve,Jan,4,Residential,Yes,Computer,148,44.4,26
5026,1257,South,Eve,Jan,4,Residential,Yes,AirConditioner,84,33.6,10
5027,1257,South,Eve,Jan,4,Residential,Yes,Fridge,9,4.5,11
5028,1257,South,Eve,Jan,4,Residential,Yes,Television,45,11.25,4
5029,1258,East,Charlie,Mar,4,Commercial,Yes,Computer,74,22.2,18
5030,1258,East,Charlie,Mar,4,Commercial,Yes,AirConditioner,96,38.4,13
5031,1258,East,Charlie,Mar,4,Commercial,Yes,Fridge,40,20,17
5032,1258,East,Charlie,Mar,4,Commercial,Yes,Television,96,24,11
5033,1259,West,Charlie,Jan,2,Commercial,No,Computer,43,12.9,26
5034,1259,West,Charlie,Jan,2,Commercial,No,AirConditioner,51,20.4,15
5035,1259,West,Charlie,Jan,2,Commercial,No,Fridge,39,19.5,5
5036,1259,West,Charlie,Jan,2,Commercial,No,Television,66,16.5,3
5037,1260,East,Diana,Jan,1,Commercial,No,Computer,129,38.7,10
5038,1260,East,Diana,Jan,1,Commercial,No,AirConditioner,42,16.8,9
5039,1260,East,Diana,Jan,1,Commercial,No,Fridge,70,35,3
5040,1260,East,Diana,Jan,1,Commercial,No,Television,32,8,8
5041,1261,East,Eve,Mar,2,Residential,No,Computer,10,3,19
5042,1261,East,Eve,Mar,2,Residential,No,AirConditioner,76,30.4,19
5043,1261,East,Eve,Mar,2,Residential,No,Fridge,44,22,6
5044,1261,East,Eve,Mar,2,Residential,No,Television,45,11.25,12
5045,1262,East,Eve,Jan,3,Commercial,No,Computer,139,41.7,22
5046,1262,East,Eve,Jan,3,Commercial,No,AirConditioner,19,7.6,15
