ID,Index,Region,SalesRep,Month,CustomerRating,Total_Profit_original,CustomerSegment,SalesTargetAchieved,Product,Profit,Sales,Discount%
5445,1362,South,Bob,Jan,4,129.25,Commercial,Yes,Computer,40.2,134,29
5446,1362,South,Bob,Jan,4,129.25,Commercial,Yes,AirConditioner,56.8,142,21
5447,1362,South,Bob,Jan,4,129.25,Commercial,Yes,Fridge,43,86,3
5448,1362,South,Bob,Jan,4,129.25,Commercial,Yes,Television,26.25,105,4
5449,1363,North,Bob,Feb,3,85.25,Commercial,No,Computer,51,170,7
5450,1363,North,Bob,Feb,3,85.25,Commercial,No,AirConditioner,10,25,14
5451,1363,North,Bob,Feb,3,85.25,Commercial,No,Fridge,42.5,85,2
5452,1363,North,Bob,Feb,3,85.25,Commercial,No,Television,13.75,55,2
5453,1364,South,Charlie,Feb,2,151.05,Residential,Yes,Computer,22.5,75,22
5454,1364,South,Charlie,Feb,2,151.05,Residential,Yes,AirConditioner,10.8,27,20
5455,1364,South,Charlie,Feb,2,151.05,Residential,Yes,Fridge,22,44,5
5456,1364,South,Charlie,Feb,2,151.05,Residential,Yes,Television,28.75,115,2
5457,1365,West,Alice,Jan,2,154.45,Residential,Yes,Computer,11.7,39,16
5458,1365,West,Alice,Jan,2,154.45,Residential,Yes,AirConditioner,54,135,21
5459,1365,West,Alice,Jan,2,154.45,Residential,Yes,Fridge,46.5,93,4
5460,1365,West,Alice,Jan,2,154.45,Residential,Yes,Television,14.25,57,3
5461,1366,South,Diana,Mar,1,84.9,Corporate,No,Computer,8.7,29,0
5462,1366,South,Diana,Mar,1,84.9,Corporate,No,AirConditioner,13.2,33,3
5463,1366,South,Diana,Mar,1,84.9,Corporate,No,Fridge,29.5,59,10
5464,1366,South,Diana,Mar,1,84.9,Corporate,No,Television,28.5,114,11
5465,1367,East,Diana,Feb,3,124.7,Commercial,Yes,Computer,59.1,197,28
5466,1367,East,Diana,Feb,3,124.7,Commercial,Yes,AirConditioner,43.6,109,18
5467,1367,East,Diana,Feb,3,124.7,Commercial,Yes,Fridge,35,70,8
5468,1367,East,Diana,Feb,3,124.7,Commercial,Yes,Television,23,92,6
5469,1368,South,Alice,Mar,1,108.45,Commercial,No,Computer,27.3,91,20
5470,1368,South,Alice,Mar,1,108.45,Commercial,No,AirConditioner,22.4,56,12
5471,1368,South,Alice,Mar,1,108.45,Commercial,No,Fridge,20,40,2
5472,1368,South,Alice,Mar,1,108.45,Commercial,No,Television,17.75,71,4
5473,1369,North,Alice,Mar,2,93.65,Residential,Yes,Computer,34.8,116,29
5474,1369,North,Alice,Mar,2,93.65,Residential,Yes,AirConditioner,47.6,119,0
5475,1369,North,Alice,Mar,2,93.65,Residential,Yes,Fridge,32,64,8
5476,1369,North,Alice,Mar,2,93.65,Residential,Yes,Television,18.25,73,0
5477,1370,South,Alice,Jan,2,197.3,Residential,Yes,Computer,48.3,161,7
5478,1370,South,Alice,Jan,2,197.3,Residential,Yes,AirConditioner,42,105,0
5479,1370,South,Alice,Jan,2,197.3,Residential,Yes,Fridge,4.5,9,11
5480,1370,South,Alice,Jan,2,197.3,Residential,Yes,Television,21.5,86,13
5481,1371,East,Bob,Jan,4,122.5,Residential,Yes,Computer,42.3,141,13
5482,1371,East,Bob,Jan,4,122.5,Residential,Yes,AirConditioner,35.2,88,21
5483,1371,East,Bob,Jan,4,122.5,Residential,Yes,Fridge,36.5,73,2
5484,1371,East,Bob,Jan,4,122.5,Residential,Yes,Television,6.5,26,11
5485,1372,East,Bob,Jan,4,54.05,Residential,Yes,Computer,13.8,46,9
5486,1372,East,Bob,Jan,4,54.05,Residential,Yes,AirConditioner,26,65,13
5487,1372,East,Bob,Jan,4,54.05,Residential,Yes,Fridge,26,52,19
5488,1372,East,Bob,Jan,4,54.05,Residential,Yes,Television,29.25,117,12
5489,1373,West,Bob,Feb,2,68.9,Residential,No,Computer,42.3,141,26
5490,1373,West,Bob,Feb,2,68.9,Residential,No,AirConditioner,51.6,129,8
5491,1373,West,Bob,Feb,2,68.9,Residential,No,Fridge,27,54,16
5492,1373,West,Bob,Feb,2,68.9,Residential,No,Television,3,12,4
5493,1374,South,Eve,Jan,4,-8.45,Residential,No,Computer,25.8,86,18
5494,1374,South,Eve,Jan,4,-8.45,Residential,No,AirConditioner,30,75,23
5495,1374,South,Eve,Jan,4,-8.45,Residential,No,Fridge,14,28,11
5496,1374,South,Eve,Jan,4,-8.45,Residential,No,Television,17.75,71,13
5497,1375,East,Diana,Jan,1,96.5,Commercial,No,Computer,29.4,98,7
5498,1375,East,Diana,Jan,1,96.5,Commercial,No,AirConditioner,29.6,74,11
5499,1375,East,Diana,Jan,1,96.5,Commercial,No,Fridge,14,28,17
5500,1375,East,Diana,Jan,1,96.5,Commercial,No,Television,11.5,46,4
5501,1376,North,Diana,Feb,2,174.95,Residential,No,Computer,46.5,155,18
5502,1376,North,Diana,Feb,2,174.95,Residential,No,AirConditioner,57.2,143,17
5503,1376,North,Diana,Feb,2,174.95,Residential,No,Fridge,10.5,21,3
5504,1376,North,Diana,Feb,2,174.95,Residential,No,Television,11.75,47,5
5505,1377,West,Charlie,Feb,1,179.15,Corporate,Yes,Computer,29.1,97,3
5506,1377,West,Charlie,Feb,1,179.15,Corporate,Yes,AirConditioner,44.8,112,8
5507,1377,West,Charlie,Feb,1,179.15,Corporate,Yes,Fridge,5.5,11,9
5508,1377,West,Charlie,Feb,1,179.15,Corporate,Yes,Television,19.75,79,13
5509,1378,North,Bob,Jan,2,75.5,Residential,No,Computer,55.5,185,9
5510,1378,North,Bob,Jan,2,75.5,Residential,No,AirConditioner,10,25,7
5511,1378,North,Bob,Jan,2,75.5,Residential,No,Fridge,31.5,63,17
5512,1378,North,Bob,Jan,2,75.5,Residential,No,Television,9.5,38,6
5513,1379,South,Eve,Jan,2,141.85,Residential,No,Computer,12.6,42,22
5514,1379,South,Eve,Jan,2,141.85,Residential,No,AirConditioner,54,135,13
5515,1379,South,Eve,Jan,2,141.85,Residential,No,Fridge,11,22,7
5516,1379,South,Eve,Jan,2,141.85,Residential,No,Television,5.25,21,4
5517,1380,South,Eve,Jan,2,-6,Residential,No,Computer,20.1,67,2
5518,1380,South,Eve,Jan,2,-6,Residential,No,AirConditioner,34.4,86,8
5519,1380,South,Eve,Jan,2,-6,Residential,No,Fridge,26,52,8
5520,1380,South,Eve,Jan,2,-6,Residential,No,Television,3.5,14,14
5521,1381,South,Diana,Jan,2,100.95,Residential,No,Computer,11.1,37,3
5522,1381,South,Diana,Jan,2,100.95,Residential,No,AirConditioner,30.4,76,19
5523,1381,South,Diana,Jan,2,100.95,Residential,No,Fridge,41,82,18
5524,1381,South,Diana,Jan,2,100.95,Residential,No,Television,0.5,2,12
5525,1382,West,Bob,Mar,4,184.7,Residential,Yes,Computer,13.2,44,15
5526,1382,West,Bob,Mar,4,184.7,Residential,Yes,AirConditioner,46,115,24
5527,1382,West,Bob,Mar,4,184.7,Residential,Yes,Fridge,41.5,83,12
5528,1382,West,Bob,Mar,4,184.7,Residential,Yes,Television,18,72,10
5529,1383,East,Charlie,Mar,2,82.05,Corporate,Yes,Computer,40.2,134,23
5530,1383,East,Charlie,Mar,2,82.05,Corporate,Yes,AirConditioner,5.6,14,1
5531,1383,East,Charlie,Mar,2,82.05,Corporate,Yes,Fridge,12,24,5
5532,1383,East,Charlie,Mar,2,82.05,Corporate,Yes,Television,27.25,109,13
5533,1384,West,Bob,Jan,5,17.75,Commercial,No,Computer,44.1,147,3
5534,1384,West,Bob,Jan,5,17.75,Commercial,No,AirConditioner,6.4,16,0
5535,1384,West,Bob,Jan,5,17.75,Commercial,No,Fridge,7.5,15,6
5536,1384,West,Bob,Jan,5,17.75,Commercial,No,Television,29.75,119,1
5537,1385,North,Alice,Mar,3,-37.9,Residential,Yes,Computer,22.2,74,24
5538,1385,North,Alice,Mar,3,-37.9,Residential,Yes,AirConditioner,4.4,11,12
5539,1385,North,Alice,Mar,3,-37.9,Residential,Yes,Fridge,7,14,5
5540,1385,North,Alice,Mar,3,-37.9,Residential,Yes,Television,17.5,70,13
5541,1386,West,Bob,Feb,2,113.15,Residential,Yes,Computer,15.3,51,19
5542,1386,West,Bob,Feb,2,113.15,Residential,Yes,AirConditioner,59.6,149,24
5543,1386,West,Bob,Feb,2,113.15,Residential,Yes,Fridge,6,12,10
5544,1386,West,Bob,Feb,2,113.15,Residential,Yes,Television,25.25,101,1
5545,1387,North,Alice,Mar,5,113.15,Commercial,No,Computer,28.2,94,28
5546,1387,North,Alice,Mar,5,113.15,Commercial,No,AirConditioner,47.2,118,9
5547,1387,North,Alice,Mar,5,113.15,Commercial,No,Fridge,33.5,67,16
5548,1387,North,Alice,Mar,5,113.15,Commercial,No,Television,25.25,101,12
5549,1388,West,Alice,Mar,3,178.05,Commercial,Yes,Computer,43.8,146,29
5550,1388,West,Alice,Mar,3,178.05,Commercial,Yes,AirConditioner,12,30,7
5551,1388,West,Alice,Mar,3,178.05,Commercial,Yes,Fridge,49,98,18
5552,1388,West,Alice,Mar,3,178.05,Commercial,Yes,Television,8.25,33,3
5553,1389,East,Charlie,Jan,2,74.95,Residential,Yes,Computer,59.1,197,19
5554,1389,East,Charlie,Jan,2,74.95,Residential,Yes,AirConditioner,7.6,19,6
5555,1389,East,Charlie,Jan,2,74.95,Residential,Yes,Fridge,16,32,11
5556,1389,East,Charlie,Jan,2,74.95,Residential,Yes,Television,26.25,105,0
5557,1390,North,Diana,Mar,2,150.3,Commercial,Yes,Computer,36,120,12
5558,1390,North,Diana,Mar,2,150.3,Commercial,Yes,AirConditioner,14.8,37,23
5559,1390,North,Diana,Mar,2,150.3,Commercial,Yes,Fridge,5,10,12
5560,1390,North,Diana,Mar,2,150.3,Commercial,Yes,Television,1.5,6,6
5561,1391,South,Bob,Mar,1,25.1,Corporate,No,Computer,7.2,24,20
5562,1391,South,Bob,Mar,1,25.1,Corporate,No,AirConditioner,26.4,66,11
5563,1391,South,Bob,Mar,1,25.1,Corporate,No,Fridge,11.5,23,17
5564,1391,South,Bob,Mar,1,25.1,Corporate,No,Television,29,116,12
5565,1392,South,Alice,Mar,1,145.1,Commercial,Yes,Computer,58.2,194,16
5566,1392,South,Alice,Mar,1,145.1,Commercial,Yes,AirConditioner,20.4,51,16
5567,1392,South,Alice,Mar,1,145.1,Commercial,Yes,Fridge,12,24,6
5568,1392,South,Alice,Mar,1,145.1,Commercial,Yes,Television,22.5,90,0
5569,1393,West,Bob,Mar,2,136.75,Corporate,No,Computer,23.4,78,22
5570,1393,West,Bob,Mar,2,136.75,Corporate,No,AirConditioner,39.6,99,24
5571,1393,West,Bob,Mar,2,136.75,Corporate,No,Fridge,10,20,4
5572,1393,West,Bob,Mar,2,136.75,Corporate,No,Television,25.75,103,2
5573,1394,South,Diana,Feb,2,34.05,Corporate,Yes,Computer,34.2,114,24
5574,1394,South,Diana,Feb,2,34.05,Corporate,Yes,AirConditioner,15.6,39,11
5575,1394,South,Diana,Feb,2,34.05,Corporate,Yes,Fridge,34,68,15
5576,1394,South,Diana,Feb,2,34.05,Corporate,Yes,Television,26.25,105,9
5577,1395,North,Diana,Jan,1,47.95,Corporate,Yes,Computer,47.7,159,15
5578,1395,North,Diana,Jan,1,47.95,Corporate,Yes,AirConditioner,32,80,15
5579,1395,North,Diana,Jan,1,47.95,Corporate,Yes,Fridge,25,50,3
5580,1395,North,Diana,Jan,1,47.95,Corporate,Yes,Television,9.25,37,6
5581,1396,South,Eve,Jan,5,161.2,Residential,Yes,Computer,21.9,73,27
5582,1396,South,Eve,Jan,5,161.2,Residential,Yes,AirConditioner,50.8,127,9
5583,1396,South,Eve,Jan,5,161.2,Residential,Yes,Fridge,23,46,0
5584,1396,South,Eve,Jan,5,161.2,Residential,Yes,Television,3.5,14,10
5585,1397,East,Diana,Feb,3,-14.45,Commercial,No,Computer,15,50,24
5586,1397,East,Diana,Feb,3,-14.45,Commercial,No,AirConditioner,34.8,87,24
5587,1397,East,Diana,Feb,3,-14.45,Commercial,No,Fridge,5.5,11,3
5588,1397,East,Diana,Feb,3,-14.45,Commercial,No,Television,9.25,37,11
5589,1398,East,Charlie,Mar,2,136.1,Commercial,Yes,Computer,24,80,16
5590,1398,East,Charlie,Mar,2,136.1,Commercial,Yes,AirConditioner,11.6,29,11
5591,1398,East,Charlie,Mar,2,136.1,Commercial,Yes,Fridge,34.5,69,2
5592,1398,East,Charlie,Mar,2,136.1,Commercial,Yes,Television,2,8,11
5593,1399,West,Alice,Feb,5,179.65,Commercial,No,Computer,19.5,65,5
5594,1399,West,Alice,Feb,5,179.65,Commercial,No,AirConditioner,24.4,61,10
5595,1399,West,Alice,Feb,5,179.65,Commercial,No,Fridge,28,56,3
5596,1399,West,Alice,Feb,5,179.65,Commercial,No,Television,25.75,103,5
5597,1400,North,Eve,Mar,1,90.65,Corporate,No,Computer,48,160,2
5598,1400,North,Eve,Mar,1,90.65,Corporate,No,AirConditioner,14.4,36,24
5599,1400,North,Eve,Mar,1,90.65,Corporate,No,Fridge,14,28,0
5600,1400,North,Eve,Mar,1,90.65,Corporate,No,Television,19.25,77,14
5601,1401,East,Charlie,Feb,2,100.95,Residential,No,Computer,31.38,104.59,19
5602,1401,East,Charlie,Feb,2,100.95,Residential,No,AirConditioner,26.8,67,13
5603,1401,East,Charlie,Feb,2,100.95,Residential,No,Fridge,43.5,87,11
5604,1401,East,Charlie,Feb,2,100.95,Residential,No,Television,3.25,13,14
5605,1402,East,Bob,Jan,2,197.6,Residential,No,Computer,34.2,114,23
5606,1402,East,Bob,Jan,2,197.6,Residential,No,AirConditioner,6.4,16,21
5607,1402,East,Bob,Jan,2,197.6,Residential,No,Fridge,48,96,12
5608,1402,East,Bob,Jan,2,197.6,Residential,No,Television,10,40,6
5609,1403,North,Alice,Jan,4,234.45,Residential,Yes,Computer,42.9,143,3
5610,1403,North,Alice,Jan,4,234.45,Residential,Yes,AirConditioner,26.8,67,19
5611,1403,North,Alice,Jan,4,234.45,Residential,Yes,Fridge,47,94,1
5612,1403,North,Alice,Jan,4,234.45,Residential,Yes,Television,26.75,107,4
5613,1404,South,Diana,Jan,2,26.8,Residential,Yes,Computer,38.4,128,7
5614,1404,South,Diana,Jan,2,26.8,Residential,Yes,AirConditioner,32.4,81,12
5615,1404,South,Diana,Jan,2,26.8,Residential,Yes,Fridge,14,28,8
5616,1404,South,Diana,Jan,2,26.8,Residential,Yes,Television,23,92,7
5617,1405,South,Alice,Mar,3,127.2,Residential,No,Computer,51.3,171,19
5618,1405,South,Alice,Mar,3,127.2,Residential,No,AirConditioner,38.4,96,1
5619,1405,South,Alice,Mar,3,127.2,Residential,No,Fridge,18,36,6
5620,1405,South,Alice,Mar,3,127.2,Residential,No,Television,14.5,58,5
5621,1406,West,Bob,Mar,4,-80.1,Commercial,No,Computer,5.4,18,8
5622,1406,West,Bob,Mar,4,-80.1,Commercial,No,AirConditioner,2,5,19
5623,1406,West,Bob,Mar,4,-80.1,Commercial,No,Fridge,5,10,12
5624,1406,West,Bob,Mar,4,-80.1,Commercial,No,Television,4.5,18,11
5625,1407,South,Eve,Feb,1,-12.45,Residential,No,Computer,20.7,69,21
5626,1407,South,Eve,Feb,1,-12.45,Residential,No,AirConditioner,29.6,74,6
5627,1407,South,Eve,Feb,1,-12.45,Residential,No,Fridge,6,12,1
5628,1407,South,Eve,Feb,1,-12.45,Residential,No,Television,14.25,57,3
5629,1408,North,Eve,Feb,3,91.95,Commercial,No,Computer,40.2,134,0
5630,1408,North,Eve,Feb,3,91.95,Commercial,No,AirConditioner,56,140,0
5631,1408,North,Eve,Feb,3,91.95,Commercial,No,Fridge,25,50,0
5632,1408,North,Eve,Feb,3,91.95,Commercial,No,Television,20.75,83,13
5633,1409,East,Eve,Jan,3,205.2,Commercial,No,Computer,17.4,58,12
5634,1409,East,Eve,Jan,3,205.2,Commercial,No,AirConditioner,54.8,137,24
5635,1409,East,Eve,Jan,3,205.2,Commercial,No,Fridge,28.5,57,17
5636,1409,East,Eve,Jan,3,205.2,Commercial,No,Television,9.5,38,10
5637,1410,South,Diana,Mar,1,9,Residential,Yes,Computer,18,60,25
5638,1410,South,Diana,Mar,1,9,Residential,Yes,AirConditioner,36,90,2
5639,1410,South,Diana,Mar,1,9,Residential,Yes,Fridge,28,56,6
5640,1410,South,Diana,Mar,1,9,Residential,Yes,Television,8,32,0
5641,1411,West,Charlie,Feb,5,100.95,Residential,No,Computer,59.1,197,1
5642,1411,West,Charlie,Feb,5,100.95,Residential,No,AirConditioner,30.4,76,19
5643,1411,West,Charlie,Feb,5,100.95,Residential,No,Fridge,40,80,17
5644,1411,West,Charlie,Feb,5,100.95,Residential,No,Television,21.5,86,1
5645,1412,South,Charlie,Mar,2,108,Commercial,No,Computer,23.7,79,22
5646,1412,South,Charlie,Mar,2,108,Commercial,No,AirConditioner,10.8,27,11
5647,1412,South,Charlie,Mar,2,108,Commercial,No,Fridge,21,42,18
5648,1412,South,Charlie,Mar,2,108,Commercial,No,Television,16.5,66,11
5649,1413,North,Alice,Mar,3,49.35,Commercial,No,Computer,13.8,46,9
5650,1413,North,Alice,Mar,3,49.35,Commercial,No,AirConditioner,28.8,72,4
5651,1413,North,Alice,Mar,3,49.35,Commercial,No,Fridge,8.5,17,7
5652,1413,North,Alice,Mar,3,49.35,Commercial,No,Television,19.25,77,5
5653,1414,West,Diana,Jan,3,131.45,Corporate,Yes,Computer,12,40,22
5654,1414,West,Diana,Jan,3,131.45,Corporate,Yes,AirConditioner,3.2,8,11
5655,1414,West,Diana,Jan,3,131.45,Corporate,Yes,Fridge,41.5,83,11
5656,1414,West,Diana,Jan,3,131.45,Corporate,Yes,Television,21.75,87,3
5657,1415,South,Eve,Jan,3,122.65,Corporate,No,Computer,53.4,178,18
5658,1415,South,Eve,Jan,3,122.65,Corporate,No,AirConditioner,52,130,2
5659,1415,South,Eve,Jan,3,122.65,Corporate,No,Fridge,10,20,10
5660,1415,South,Eve,Jan,3,122.65,Corporate,No,Television,6.25,25,2
5661,1416,West,Eve,Mar,1,27.3,Corporate,No,Computer,21.3,71,16
5662,1416,West,Eve,Mar,1,27.3,Corporate,No,AirConditioner,10,25,19
5663,1416,West,Eve,Mar,1,27.3,Corporate,No,Fridge,49,98,8
5664,1416,West,Eve,Mar,1,27.3,Corporate,No,Television,23,92,6
5665,1417,North,Bob,Mar,3,196.2,Commercial,Yes,Computer,30.6,102,23
5666,1417,North,Bob,Mar,3,196.2,Commercial,Yes,AirConditioner,43.6,109,4
5667,1417,North,Bob,Mar,3,196.2,Commercial,Yes,Fridge,12.5,25,3
5668,1417,North,Bob,Mar,3,196.2,Commercial,Yes,Television,14.5,58,6
5669,1418,East,Bob,Mar,3,205.25,Corporate,No,Computer,58.5,195,12
5670,1418,East,Bob,Mar,3,205.25,Corporate,No,AirConditioner,28,70,0
5671,1418,East,Bob,Mar,3,205.25,Corporate,No,Fridge,32,64,6
5672,1418,East,Bob,Mar,3,205.25,Corporate,No,Television,18.75,75,1
5673,1419,North,Eve,Mar,4,1.55,Corporate,Yes,Computer,6.9,23,28
5674,1419,North,Eve,Mar,4,1.55,Corporate,Yes,AirConditioner,4.4,11,15
5675,1419,North,Eve,Mar,4,1.55,Corporate,Yes,Fridge,24,48,16
5676,1419,North,Eve,Mar,4,1.55,Corporate,Yes,Television,8.25,33,7
5677,1420,North,Eve,Jan,5,83.6,Corporate,No,Computer,51.9,173,25
5678,1420,North,Eve,Jan,5,83.6,Corporate,No,AirConditioner,21.2,53,8
5679,1420,North,Eve,Jan,5,83.6,Corporate,No,Fridge,44.5,89,10
5680,1420,North,Eve,Jan,5,83.6,Corporate,No,Television,22,88,14
5681,1421,North,Diana,Feb,3,36.9,Residential,Yes,Computer,51.9,173,13
5682,1421,North,Diana,Feb,3,36.9,Residential,Yes,AirConditioner,8,20,9
5683,1421,North,Diana,Feb,3,36.9,Residential,Yes,Fridge,20.5,41,1
5684,1421,North,Diana,Feb,3,36.9,Residential,Yes,Television,16.5,66,14
5685,1422,North,Charlie,Jan,1,39,Corporate,Yes,Computer,26.4,88,26
5686,1422,North,Charlie,Jan,1,39,Corporate,Yes,AirConditioner,59.6,149,9
5687,1422,North,Charlie,Jan,1,39,Corporate,Yes,Fridge,8.5,17,17
5688,1422,North,Charlie,Jan,1,39,Corporate,Yes,Television,7.5,30,10
5689,1423,East,Bob,Feb,2,104.05,Residential,Yes,Computer,5.1,17,10
5690,1423,East,Bob,Feb,2,104.05,Residential,Yes,AirConditioner,35.2,88,12
5691,1423,East,Bob,Feb,2,104.05,Residential,Yes,Fridge,27.5,55,11
5692,1423,East,Bob,Feb,2,104.05,Residential,Yes,Television,20.25,81,0
5693,1424,East,Charlie,Mar,1,74.3,Commercial,No,Computer,48.9,163,9
5694,1424,East,Charlie,Mar,1,74.3,Commercial,No,AirConditioner,36.4,91,15
5695,1424,East,Charlie,Mar,1,74.3,Commercial,No,Fridge,45,90,8
5696,1424,East,Charlie,Mar,1,74.3,Commercial,No,Television,26,104,10
5697,1425,West,Diana,Feb,1,8.8,Residential,Yes,Computer,13.5,45,6
5698,1425,West,Diana,Feb,1,8.8,Residential,Yes,AirConditioner,40.8,102,19
5699,1425,West,Diana,Feb,1,8.8,Residential,Yes,Fridge,33,66,10
5700,1425,West,Diana,Feb,1,8.8,Residential,Yes,Television,8.5,34,9
5701,1426,South,Eve,Jan,2,132.7,Residential,No,Computer,17.1,57,9
5702,1426,South,Eve,Jan,2,132.7,Residential,No,AirConditioner,31.6,79,24
5703,1426,South,Eve,Jan,2,132.7,Residential,No,Fridge,32.5,65,4
5704,1426,South,Eve,Jan,2,132.7,Residential,No,Television,25.5,102,6
5705,1427,East,Charlie,Jan,2,159.9,Residential,No,Computer,28.2,94,23
5706,1427,East,Charlie,Jan,2,159.9,Residential,No,AirConditioner,15.2,38,3
5707,1427,East,Charlie,Jan,2,159.9,Residential,No,Fridge,47,94,6
5708,1427,East,Charlie,Jan,2,159.9,Residential,No,Television,21.5,86,9
5709,1428,East,Eve,Mar,2,123.35,Residential,No,Computer,11.1,37,0
5710,1428,East,Eve,Mar,2,123.35,Residential,No,AirConditioner,12,30,13
5711,1428,East,Eve,Mar,2,123.35,Residential,No,Fridge,41,82,0
5712,1428,East,Eve,Mar,2,123.35,Residential,No,Television,17.25,69,11
5713,1429,South,Eve,Jan,1,10.7,Residential,Yes,Computer,59.7,199,13
5714,1429,South,Eve,Jan,1,10.7,Residential,Yes,AirConditioner,28,70,16
5715,1429,South,Eve,Jan,1,10.7,Residential,Yes,Fridge,9,18,4
5716,1429,South,Eve,Jan,1,10.7,Residential,Yes,Television,12,48,0
5717,1430,East,Alice,Mar,1,51.6,Corporate,No,Computer,18,60,2
5718,1430,East,Alice,Mar,1,51.6,Corporate,No,AirConditioner,51.6,129,4
5719,1430,East,Alice,Mar,1,51.6,Corporate,No,Fridge,36,72,5
5720,1430,East,Alice,Mar,1,51.6,Corporate,No,Television,10,40,12
5721,1431,North,Charlie,Jan,1,123.45,Residential,No,Computer,33.9,113,12
5722,1431,North,Charlie,Jan,1,123.45,Residential,No,AirConditioner,26.8,67,12
5723,1431,North,Charlie,Jan,1,123.45,Residential,No,Fridge,34,68,12
5724,1431,North,Charlie,Jan,1,123.45,Residential,No,Television,12.75,51,11
5725,1432,North,Charlie,Jan,1,190.6,Residential,Yes,Computer,53.7,179,1
5726,1432,North,Charlie,Jan,1,190.6,Residential,Yes,AirConditioner,36.4,91,24
5727,1432,North,Charlie,Jan,1,190.6,Residential,Yes,Fridge,7.5,15,10
5728,1432,North,Charlie,Jan,1,190.6,Residential,Yes,Television,20,80,14
5729,1433,South,Eve,Mar,3,-6.25,Residential,Yes,Computer,33,110,16
5730,1433,South,Eve,Mar,3,-6.25,Residential,Yes,AirConditioner,18,45,2
5731,1433,South,Eve,Mar,3,-6.25,Residential,Yes,Fridge,24.5,49,7
5732,1433,South,Eve,Mar,3,-6.25,Residential,Yes,Television,3.25,13,13
5733,1434,West,Diana,Feb,3,121.2,Commercial,Yes,Computer,11.4,38,20
5734,1434,West,Diana,Feb,3,121.2,Commercial,Yes,AirConditioner,40.8,102,4
5735,1434,West,Diana,Feb,3,121.2,Commercial,Yes,Fridge,5.5,11,19
5736,1434,West,Diana,Feb,3,121.2,Commercial,Yes,Television,22.5,90,2
5737,1435,West,Alice,Jan,1,40.25,Residential,No,Computer,40.8,136,2
5738,1435,West,Alice,Jan,1,40.25,Residential,No,AirConditioner,51.2,128,15
5739,1435,West,Alice,Jan,1,40.25,Residential,No,Fridge,32.5,65,1
5740,1435,West,Alice,Jan,1,40.25,Residential,No,Television,7.75,31,2
5741,1436,South,Eve,Feb,3,13.5,Residential,Yes,Computer,27.3,91,25
5742,1436,South,Eve,Feb,3,13.5,Residential,Yes,AirConditioner,33.2,83,18
5743,1436,South,Eve,Feb,3,13.5,Residential,Yes,Fridge,18,36,14
5744,1436,South,Eve,Feb,3,13.5,Residential,Yes,Television,29,116,9
5745,1437,South,Bob,Jan,2,103.55,Residential,Yes,Computer,5.7,19,14
5746,1437,South,Bob,Jan,2,103.55,Residential,Yes,AirConditioner,5.6,14,18
5747,1437,South,Bob,Jan,2,103.55,Residential,Yes,Fridge,41.5,83,9
5748,1437,South,Bob,Jan,2,103.55,Residential,Yes,Television,9.75,39,13
5749,1438,North,Bob,Jan,1,137.35,Commercial,No,Computer,34.5,115,7
5750,1438,North,Bob,Jan,1,137.35,Commercial,No,AirConditioner,7.6,19,16
5751,1438,North,Bob,Jan,1,137.35,Commercial,No,Fridge,46.5,93,7
5752,1438,North,Bob,Jan,1,137.35,Commercial,No,Television,15.75,63,1
5753,1439,West,Alice,Jan,1,12.7,Residential,Yes,Computer,52.8,176,5
5754,1439,West,Alice,Jan,1,12.7,Residential,Yes,AirConditioner,18.4,46,17
5755,1439,West,Alice,Jan,1,12.7,Residential,Yes,Fridge,15.5,31,1
5756,1439,West,Alice,Jan,1,12.7,Residential,Yes,Television,12,48,13
5757,1440,East,Diana,Jan,3,162.05,Residential,No,Computer,3,10,25
5758,1440,East,Diana,Jan,3,162.05,Residential,No,AirConditioner,38.8,97,17
5759,1440,East,Diana,Jan,3,162.05,Residential,No,Fridge,19.5,39,14
5760,1440,East,Diana,Jan,3,162.05,Residential,No,Television,21.75,87,9
5761,1441,North,Eve,Feb,4,100.95,Residential,No,Computer,31.38,104.59,29
5762,1441,North,Eve,Feb,4,100.95,Residential,No,AirConditioner,30.4,76,24
5763,1441,North,Eve,Feb,4,100.95,Residential,No,Fridge,22.5,45,5
5764,1441,North,Eve,Feb,4,100.95,Residential,No,Television,12,48,12
5765,1442,South,Charlie,Feb,2,134.45,Corporate,Yes,Computer,9,30,8
5766,1442,South,Charlie,Feb,2,134.45,Corporate,Yes,AirConditioner,5.2,13,22
5767,1442,South,Charlie,Feb,2,134.45,Corporate,Yes,Fridge,44,88,4
5768,1442,South,Charlie,Feb,2,134.45,Corporate,Yes,Television,15.25,61,4
5769,1443,West,Alice,Jan,1,108.4,Residential,No,Computer,22.2,74,24
5770,1443,West,Alice,Jan,1,108.4,Residential,No,AirConditioner,47.2,118,7
5771,1443,West,Alice,Jan,1,108.4,Residential,No,Fridge,33,66,2
5772,1443,West,Alice,Jan,1,108.4,Residential,No,Television,3,12,3
