ID,Index,Region,SalesRep,Month,CustomerRating,CustomerSegment,SalesTargetAchieved,Product,Sales,Profit,Discount%,Net Profit,,,,,
4065,1017,South,Eve,Mar,3,Residential,Yes,Computer,34,10.2,22,2.72,,,,,
4066,1017,South,Eve,Mar,3,Residential,Yes,AirConditioner,113,45.2,11,32.77,,,,,
4067,1017,South,Eve,Mar,3,Residential,Yes,Fridge,18,9,18,5.76,,,,,
4068,1017,South,Eve,Mar,3,Residential,Yes,Television,66,16.5,11,9.24,,,,,
4069,1018,East,Bob,Mar,5,Residential,Yes,Computer,144,43.2,6,34.56,,,,,
4070,1018,East,Bob,Mar,5,Residential,Yes,AirConditioner,94,37.6,23,15.98,,,,,
4071,1018,East,Bob,Mar,5,Residential,Yes,Fridge,19,9.5,8,7.98,,,,,
4072,1018,East,Bob,Mar,5,Residential,Yes,Television,6,1.5,12,0.78,,,,,
4077,1020,North,Eve,Mar,3,Corporate,Yes,Computer,102,30.6,28,2.04,,,,,
4078,1020,North,Eve,Mar,3,Corporate,Yes,AirConditioner,81,32.4,7,26.73,,,,,
4079,1020,North,Eve,Mar,3,Corporate,Yes,Fridge,98,49,17,32.34,,,,,
4080,1020,North,Eve,Mar,3,Corporate,Yes,Television,73,18.25,4,15.33,,,,,
4089,1023,South,Alice,Mar,1,Residential,Yes,Computer,131,39.3,5,32.75,,,,,
4090,1023,South,Alice,Mar,1,Residential,Yes,AirConditioner,95,38,15,23.75,,,,,
4091,1023,South,Alice,Mar,1,Residential,Yes,Fridge,68,34,9,27.88,,,,,
4092,1023,South,Alice,Mar,1,Residential,Yes,Television,3,0.75,1,0.72,,,,,
4093,1024,South,Bob,Mar,1,Residential,No,Computer,33,9.9,23,2.31,,,,,
4094,1024,South,Bob,Mar,1,Residential,No,AirConditioner,91,36.4,7,30.03,,,,,
4095,1024,South,Bob,Mar,1,Residential,No,Fridge,86,43,7,36.98,,,,,
4096,1024,South,Bob,Mar,1,Residential,No,Television,105,26.25,5,21,,,,,
4101,1026,South,Bob,Mar,2,Commercial,Yes,Computer,82,24.6,12,14.76,,,,,
4102,1026,South,Bob,Mar,2,Commercial,Yes,AirConditioner,108,43.2,9,33.48,,,,,
4103,1026,South,Bob,Mar,2,Commercial,Yes,Fridge,3,1.5,1,1.47,,,,,
4104,1026,South,Bob,Mar,2,Commercial,Yes,Television,86,21.5,7,15.48,,,,,
4113,1029,North,Eve,Mar,2,Corporate,Yes,Computer,194,58.2,23,13.58,,,,,
4114,1029,North,Eve,Mar,2,Corporate,Yes,AirConditioner,136,54.4,3,50.32,,,,,
4115,1029,North,Eve,Mar,2,Corporate,Yes,Fridge,95,47.5,7,40.85,,,,,
4116,1029,North,Eve,Mar,2,Corporate,Yes,Television,42,10.5,14,4.62,,,,,
4129,1033,North,Charlie,Mar,4,Residential,No,Computer,176,52.8,4,45.76,,,,,
4130,1033,North,Charlie,Mar,4,Residential,No,AirConditioner,81,32.4,5,28.35,,,,,
4131,1033,North,Charlie,Mar,4,Residential,No,Fridge,52,26,14,18.72,,,,,
4132,1033,North,Charlie,Mar,4,Residential,No,Television,33,8.25,0,8.25,,,,,
4145,1037,West,Charlie,Mar,4,Corporate,Yes,Computer,149,44.7,2,41.72,,,,,
4146,1037,West,Charlie,Mar,4,Corporate,Yes,AirConditioner,78,31.2,2,29.64,,,,,
4147,1037,West,Charlie,Mar,4,Corporate,Yes,Fridge,16,8,16,5.44,,,,,
4148,1037,West,Charlie,Mar,4,Corporate,Yes,Television,83,20.75,5,16.6,,,,,
4153,1039,North,Diana,Mar,4,Commercial,Yes,Computer,84,25.2,24,5.04,,,,,
4154,1039,North,Diana,Mar,4,Commercial,Yes,AirConditioner,99,39.6,4,35.64,,,,,
4155,1039,North,Diana,Mar,4,Commercial,Yes,Fridge,43,21.5,4,19.78,,,,,
4156,1039,North,Diana,Mar,4,Commercial,Yes,Television,70,17.5,1,16.8,,,,,
4161,1041,North,Alice,Mar,3,Residential,No,Computer,104.59,31.38,12,18.83,,,,,
4162,1041,North,Alice,Mar,3,Residential,No,AirConditioner,31,12.4,8,9.92,,,,,
4163,1041,North,Alice,Mar,3,Residential,No,Fridge,36,18,5,16.2,,,,,
4164,1041,North,Alice,Mar,3,Residential,No,Television,83,20.75,0,20.75,,,,,
4165,1042,South,Bob,Mar,4,Corporate,No,Computer,199,59.7,26,7.96,,,,,
4166,1042,South,Bob,Mar,4,Corporate,No,AirConditioner,74,29.6,1,28.86,,,,,
4167,1042,South,Bob,Mar,4,Corporate,No,Fridge,82,41,3,38.54,,,,,
4168,1042,South,Bob,Mar,4,Corporate,No,Television,77,19.25,5,15.4,,,,,
4177,1045,South,Bob,Mar,5,Commercial,Yes,Computer,139,41.7,9,29.19,,,,,
4178,1045,South,Bob,Mar,5,Commercial,Yes,AirConditioner,54,21.6,11,15.66,,,,,
4179,1045,South,Bob,Mar,5,Commercial,Yes,Fridge,82,41,6,36.08,,,,,
4180,1045,South,Bob,Mar,5,Commercial,Yes,Television,21,5.25,3,4.62,,,,,
4193,1049,North,Alice,Mar,1,Residential,Yes,Computer,84,25.2,8,18.48,,,,,
4194,1049,North,Alice,Mar,1,Residential,Yes,AirConditioner,44,17.6,14,11.44,,,,,
4195,1049,North,Alice,Mar,1,Residential,Yes,Fridge,80,40,12,30.4,,,,,
4196,1049,North,Alice,Mar,1,Residential,Yes,Television,108,27,2,24.84,,,,,
4201,1051,South,Diana,Mar,2,Corporate,Yes,Computer,112,33.6,0,33.6,,,,,
4202,1051,South,Diana,Mar,2,Corporate,Yes,AirConditioner,76,30.4,13,20.52,,,,,
4203,1051,South,Diana,Mar,2,Corporate,Yes,Fridge,35,17.5,1,17.15,,,,,
4204,1051,South,Diana,Mar,2,Corporate,Yes,Television,27,6.75,1,6.48,,,,,
4221,1056,North,Eve,Mar,1,Residential,No,Computer,86,25.8,24,5.16,,,,,
4222,1056,North,Eve,Mar,1,Residential,No,AirConditioner,111,44.4,7,36.63,,,,,
4223,1056,North,Eve,Mar,1,Residential,No,Fridge,9,4.5,3,4.23,,,,,
4224,1056,North,Eve,Mar,1,Residential,No,Television,23,5.75,6,4.37,,,,,
4225,1057,West,Charlie,Mar,2,Commercial,No,Computer,46,13.8,8,10.12,,,,,
4226,1057,West,Charlie,Mar,2,Commercial,No,AirConditioner,12,4.8,16,2.88,,,,,
4227,1057,West,Charlie,Mar,2,Commercial,No,Fridge,34,17,1,16.66,,,,,
4228,1057,West,Charlie,Mar,2,Commercial,No,Television,13,3.25,6,2.47,,,,,
4249,1063,East,Eve,Mar,1,Commercial,Yes,Computer,111,33.3,15,16.65,,,,,
4250,1063,East,Eve,Mar,1,Commercial,Yes,AirConditioner,134,53.6,15,33.5,,,,,
4251,1063,East,Eve,Mar,1,Commercial,Yes,Fridge,72,36,19,22.32,,,,,
4252,1063,East,Eve,Mar,1,Commercial,Yes,Television,3,0.75,9,0.48,,,,,
4257,1065,South,Alice,Mar,1,Corporate,No,Computer,86,25.8,12,15.48,,,,,
4258,1065,South,Alice,Mar,1,Corporate,No,AirConditioner,99,39.6,24,15.84,,,,,
4259,1065,South,Alice,Mar,1,Corporate,No,Fridge,89,44.5,2,42.72,,,,,
4260,1065,South,Alice,Mar,1,Corporate,No,Television,90,22.5,7,16.2,,,,,
4261,1066,East,Bob,Mar,2,Residential,Yes,Computer,50,15,2,14,,,,,
4262,1066,East,Bob,Mar,2,Residential,Yes,AirConditioner,74,29.6,1,28.86,,,,,
4263,1066,East,Bob,Mar,2,Residential,Yes,Fridge,56,28,14,20.16,,,,,
4264,1066,East,Bob,Mar,2,Residential,Yes,Television,82,20.5,13,9.84,,,,,
4273,1069,North,Bob,Mar,3,Residential,Yes,Computer,80,24,17,10.4,,,,,
4274,1069,North,Bob,Mar,3,Residential,Yes,AirConditioner,32,12.8,6,10.88,,,,,
4275,1069,North,Bob,Mar,3,Residential,Yes,Fridge,82,41,11,31.98,,,,,
4276,1069,North,Bob,Mar,3,Residential,Yes,Television,47,11.75,13,5.64,,,,,
4281,1071,North,Bob,Mar,2,Commercial,Yes,Computer,79,23.7,5,19.75,,,,,
4282,1071,North,Bob,Mar,2,Commercial,Yes,AirConditioner,18,7.2,18,3.96,,,,,
4283,1071,North,Bob,Mar,2,Commercial,Yes,Fridge,34,17,16,11.56,,,,,
4284,1071,North,Bob,Mar,2,Commercial,Yes,Television,1,0.25,8,0.17,,,,,
4305,1077,South,Charlie,Mar,1,Residential,No,Computer,77,23.1,12,13.86,,,,,
4306,1077,South,Charlie,Mar,1,Residential,No,AirConditioner,36,14.4,24,5.76,,,,,
4307,1077,South,Charlie,Mar,1,Residential,No,Fridge,55,27.5,18,17.6,,,,,
4308,1077,South,Charlie,Mar,1,Residential,No,Television,67,16.75,14,7.37,,,,,
4325,1082,North,Diana,Mar,4,Residential,No,Computer,174,52.2,14,27.84,,,,,
4326,1082,North,Diana,Mar,4,Residential,No,AirConditioner,80,32,23,13.6,,,,,
4327,1082,North,Diana,Mar,4,Residential,No,Fridge,40,20,4,18.4,,,,,
4328,1082,North,Diana,Mar,4,Residential,No,Television,85,21.25,0,21.25,,,,,
4345,1087,North,Alice,Mar,2,Corporate,Yes,Computer,136,40.8,27,4.08,,,,,
4346,1087,North,Alice,Mar,2,Corporate,Yes,AirConditioner,22,8.8,20,4.4,,,,,
4347,1087,North,Alice,Mar,2,Corporate,Yes,Fridge,32,16,0,16,,,,,
4348,1087,North,Alice,Mar,2,Corporate,Yes,Television,68,17,11,9.52,,,,,
4365,1092,East,Eve,Mar,3,Residential,Yes,Computer,101,30.3,21,9.09,,,,,
4366,1092,East,Eve,Mar,3,Residential,Yes,AirConditioner,19,7.6,15,4.75,,,,,
4367,1092,East,Eve,Mar,3,Residential,Yes,Fridge,96,48,18,30.72,,,,,
4368,1092,East,Eve,Mar,3,Residential,Yes,Television,104,26,13,12.48,,,,,
4373,1094,East,Diana,Mar,1,Residential,Yes,Computer,86,25.8,1,24.94,,,,,
4374,1094,East,Diana,Mar,1,Residential,Yes,AirConditioner,123,49.2,14,31.98,,,,,
4375,1094,East,Diana,Mar,1,Residential,Yes,Fridge,68,34,19,21.08,,,,,
4376,1094,East,Diana,Mar,1,Residential,Yes,Television,33,8.25,13,3.96,,,,,
4401,1101,East,Bob,Mar,2,Residential,Yes,Computer,119,35.7,12,21.42,,,,,
4402,1101,East,Bob,Mar,2,Residential,Yes,AirConditioner,51,20.4,24,8.16,,,,,
4403,1101,East,Bob,Mar,2,Residential,Yes,Fridge,23,11.5,10,9.2,,,,,
4404,1101,East,Bob,Mar,2,Residential,Yes,Television,14,3.5,12,1.82,,,,,
4405,1102,South,Charlie,Mar,1,Commercial,No,Computer,102,30.6,14,16.32,,,,,
4406,1102,South,Charlie,Mar,1,Commercial,No,AirConditioner,91,36.4,14,23.66,,,,,
4407,1102,South,Charlie,Mar,1,Commercial,No,Fridge,12,6,14,4.32,,,,,
4408,1102,South,Charlie,Mar,1,Commercial,No,Television,86,21.5,0,21.5,,,,,
4437,1110,East,Alice,Mar,4,Corporate,No,Computer,95,28.5,4,24.7,,,,,
4438,1110,East,Alice,Mar,4,Corporate,No,AirConditioner,105,42,19,22.05,,,,,
4439,1110,East,Alice,Mar,4,Corporate,No,Fridge,90,45,4,41.4,,,,,
4440,1110,East,Alice,Mar,4,Corporate,No,Television,61,15.25,14,6.71,,,,,
4485,1122,East,Alice,Mar,1,Residential,Yes,Computer,23,6.9,19,2.53,,,,,
4486,1122,East,Alice,Mar,1,Residential,Yes,AirConditioner,145,58,11,42.05,,,,,
4487,1122,East,Alice,Mar,1,Residential,Yes,Fridge,28,14,4,12.88,,,,,
4488,1122,East,Alice,Mar,1,Residential,Yes,Television,6,1.5,5,1.2,,,,,
4493,1124,East,Alice,Mar,2,Residential,Yes,Computer,90,27,15,13.5,,,,,
4494,1124,East,Alice,Mar,2,Residential,Yes,AirConditioner,5,2,21,0.95,,,,,
4495,1124,East,Alice,Mar,2,Residential,Yes,Fridge,48,24,9,19.68,,,,,
4496,1124,East,Alice,Mar,2,Residential,Yes,Television,51,12.75,2,11.73,,,,,
4497,1125,South,Diana,Mar,3,Corporate,Yes,Computer,158,47.4,5,39.5,,,,,
4498,1125,South,Diana,Mar,3,Corporate,Yes,AirConditioner,127,50.8,16,30.48,,,,,
4499,1125,South,Diana,Mar,3,Corporate,Yes,Fridge,77,38.5,13,28.49,,,,,
4500,1125,South,Diana,Mar,3,Corporate,Yes,Television,36,9,9,5.76,,,,,
4517,1130,South,Charlie,Mar,2,Residential,Yes,Computer,93,27.9,4,24.18,,,,,
4518,1130,South,Charlie,Mar,2,Residential,Yes,AirConditioner,95,38,14,24.7,,,,,
4519,1130,South,Charlie,Mar,2,Residential,Yes,Fridge,5,2.5,19,1.55,,,,,
4520,1130,South,Charlie,Mar,2,Residential,Yes,Television,44,11,6,8.36,,,,,
4541,1136,East,Eve,Mar,4,Residential,Yes,Computer,106,31.8,5,26.5,,,,,
4542,1136,East,Eve,Mar,4,Residential,Yes,AirConditioner,148,59.2,12,41.44,,,,,
4543,1136,East,Eve,Mar,4,Residential,Yes,Fridge,79,39.5,10,31.6,,,,,
4544,1136,East,Eve,Mar,4,Residential,Yes,Television,112,28,9,17.92,,,,,
4545,1137,East,Diana,Mar,1,Corporate,No,Computer,75,22.5,21,6.75,,,,,
4546,1137,East,Diana,Mar,1,Corporate,No,AirConditioner,28,11.2,7,9.24,,,,,
4547,1137,East,Diana,Mar,1,Corporate,No,Fridge,78,39,11,30.42,,,,,
4548,1137,East,Diana,Mar,1,Corporate,No,Television,5,1.25,11,0.7,,,,,
4557,1140,North,Eve,Mar,2,Residential,Yes,Computer,133,39.9,16,18.62,,,,,
4558,1140,North,Eve,Mar,2,Residential,Yes,AirConditioner,73,29.2,12,20.44,,,,,
4559,1140,North,Eve,Mar,2,Residential,Yes,Fridge,77,38.5,4,35.42,,,,,
4560,1140,North,Eve,Mar,2,Residential,Yes,Television,69,17.25,8,11.73,,,,,
4573,1144,East,Eve,Mar,4,Commercial,Yes,Computer,100,30,28,2,,,,,
4574,1144,East,Eve,Mar,4,Commercial,Yes,AirConditioner,34,13.6,16,8.16,,,,,
4575,1144,East,Eve,Mar,4,Commercial,Yes,Fridge,49,24.5,5,22.05,,,,,
4576,1144,East,Eve,Mar,4,Commercial,Yes,Television,26,6.5,12,3.38,,,,,
4577,1145,West,Diana,Mar,2,Corporate,No,Computer,150,45,16,21,,,,,
4578,1145,West,Diana,Mar,2,Corporate,No,AirConditioner,22,8.8,21,4.18,,,,,
4579,1145,West,Diana,Mar,2,Corporate,No,Fridge,97,48.5,10,38.8,,,,,
4580,1145,West,Diana,Mar,2,Corporate,No,Television,6,1.5,6,1.14,,,,,
4601,1151,North,Eve,Mar,2,Residential,No,Computer,137,41.1,20,13.7,,,,,
4602,1151,North,Eve,Mar,2,Residential,No,AirConditioner,60,24,11,17.4,,,,,
4603,1151,North,Eve,Mar,2,Residential,No,Fridge,99,49.5,10,39.6,,,,,
4604,1151,North,Eve,Mar,2,Residential,No,Television,3,0.75,6,0.57,,,,,
4617,1155,West,Alice,Mar,2,Residential,No,Computer,124,37.2,15,18.6,,,,,
4618,1155,West,Alice,Mar,2,Residential,No,AirConditioner,128,51.2,13,34.56,,,,,
4619,1155,West,Alice,Mar,2,Residential,No,Fridge,46,23,13,17.02,,,,,
4620,1155,West,Alice,Mar,2,Residential,No,Television,62,15.5,4,13.02,,,,,
4625,1157,South,Charlie,Mar,2,Commercial,Yes,Computer,122,36.6,8,26.84,,,,,
4626,1157,South,Charlie,Mar,2,Commercial,Yes,AirConditioner,101,40.4,6,34.34,,,,,
4627,1157,South,Charlie,Mar,2,Commercial,Yes,Fridge,8,4,11,3.12,,,,,
4628,1157,South,Charlie,Mar,2,Commercial,Yes,Television,6,1.5,7,1.08,,,,,
4637,1160,West,Bob,Mar,1,Residential,Yes,Computer,21,6.3,17,2.73,,,,,
4638,1160,West,Bob,Mar,1,Residential,Yes,AirConditioner,149,59.6,10,44.7,,,,,
4639,1160,West,Bob,Mar,1,Residential,Yes,Fridge,6,3,7,2.58,,,,,
4640,1160,West,Bob,Mar,1,Residential,Yes,Television,80,20,1,19.2,,,,,
4649,1163,South,Charlie,Mar,4,Corporate,No,Computer,180,54,27,5.4,,,,,
4650,1163,South,Charlie,Mar,4,Corporate,No,AirConditioner,58,23.2,15,14.5,,,,,
4651,1163,South,Charlie,Mar,4,Corporate,No,Fridge,70,35,14,25.2,,,,,
4652,1163,South,Charlie,Mar,4,Corporate,No,Television,101,25.25,6,19.19,,,,,
4653,1164,South,Charlie,Mar,1,Residential,No,Computer,154,46.2,9,32.34,,,,,
4654,1164,South,Charlie,Mar,1,Residential,No,AirConditioner,98,39.2,10,29.4,,,,,
4655,1164,South,Charlie,Mar,1,Residential,No,Fridge,96,48,19,29.76,,,,,
4656,1164,South,Charlie,Mar,1,Residential,No,Television,73,18.25,14,8.03,,,,,
4657,1165,North,Diana,Mar,2,Commercial,Yes,Computer,49,14.7,9,10.29,,,,,
4658,1165,North,Diana,Mar,2,Commercial,Yes,AirConditioner,80,32,9,24.8,,,,,
4659,1165,North,Diana,Mar,2,Commercial,Yes,Fridge,36,18,11,14.04,,,,,
4660,1165,North,Diana,Mar,2,Commercial,Yes,Television,3,0.75,5,0.6,,,,,
4665,1167,North,Diana,Mar,2,Commercial,Yes,Computer,94,28.2,2,26.32,,,,,
4666,1167,North,Diana,Mar,2,Commercial,Yes,AirConditioner,15,6,22,2.7,,,,,
4667,1167,North,Diana,Mar,2,Commercial,Yes,Fridge,97,48.5,9,39.77,,,,,
4668,1167,North,Diana,Mar,2,Commercial,Yes,Television,38,9.5,1,9.12,,,,,
4673,1169,East,Diana,Mar,2,Residential,Yes,Computer,96,28.8,2,26.88,,,,,
4674,1169,East,Diana,Mar,2,Residential,Yes,AirConditioner,48,19.2,15,12,,,,,
4675,1169,East,Diana,Mar,2,Residential,Yes,Fridge,34,17,7,14.62,,,,,
4676,1169,East,Diana,Mar,2,Residential,Yes,Television,76,19,3,16.72,,,,,
4689,1173,East,Eve,Mar,1,Residential,No,Computer,83,24.9,2,23.24,,,,,
4690,1173,East,Eve,Mar,1,Residential,No,AirConditioner,88,35.2,11,25.52,,,,,
4691,1173,East,Eve,Mar,1,Residential,No,Fridge,80,40,2,38.4,,,,,
4692,1173,East,Eve,Mar,1,Residential,No,Television,117,29.25,13,14.04,,,,,
4693,1174,East,Charlie,Mar,5,Corporate,Yes,Computer,116,34.8,3,31.32,,,,,
4694,1174,East,Charlie,Mar,5,Corporate,Yes,AirConditioner,118,47.2,7,38.94,,,,,
4695,1174,East,Charlie,Mar,5,Corporate,Yes,Fridge,35,17.5,7,15.05,,,,,
4696,1174,East,Charlie,Mar,5,Corporate,Yes,Television,80,20,5,16,,,,,
4721,1181,South,Bob,Mar,3,Residential,Yes,Computer,195,58.5,4,50.7,,,,,
4722,1181,South,Bob,Mar,3,Residential,Yes,AirConditioner,149,59.6,2,56.62,,,,,
4723,1181,South,Bob,Mar,3,Residential,Yes,Fridge,15,7.5,17,4.95,,,,,
4724,1181,South,Bob,Mar,3,Residential,Yes,Television,105,26.25,11,14.7,,,,,
4725,1182,West,Charlie,Mar,3,Commercial,Yes,Computer,46,13.8,20,4.6,,,,,
4726,1182,West,Charlie,Mar,3,Commercial,Yes,AirConditioner,130,52,16,31.2,,,,,
4727,1182,West,Charlie,Mar,3,Commercial,Yes,Fridge,6,3,7,2.58,,,,,
4728,1182,West,Charlie,Mar,3,Commercial,Yes,Television,71,17.75,2,16.33,,,,,
4741,1186,West,Diana,Mar,3,Residential,Yes,Computer,187,56.1,21,16.83,,,,,
4742,1186,West,Diana,Mar,3,Residential,Yes,AirConditioner,17,6.8,22,3.06,,,,,
4743,1186,West,Diana,Mar,3,Residential,Yes,Fridge,80,40,15,28,,,,,
4744,1186,West,Diana,Mar,3,Residential,Yes,Television,4,1,3,0.88,,,,,
4753,1189,East,Alice,Mar,3,Corporate,No,Computer,97,29.1,29,0.97,,,,,
4754,1189,East,Alice,Mar,3,Corporate,No,AirConditioner,115,46,8,36.8,,,,,
4755,1189,East,Alice,Mar,3,Corporate,No,Fridge,10,5,0,5,,,,,
4756,1189,East,Alice,Mar,3,Corporate,No,Television,44,11,13,5.28,,,,,
4757,1190,West,Bob,Mar,4,Residential,No,Computer,162,48.6,0,48.6,,,,,
4758,1190,West,Bob,Mar,4,Residential,No,AirConditioner,132,52.8,13,35.64,,,,,
4759,1190,West,Bob,Mar,4,Residential,No,Fridge,14,7,14,5.04,,,,,
4760,1190,West,Bob,Mar,4,Residential,No,Television,67,16.75,6,12.73,,,,,
4773,1194,West,Diana,Mar,3,Commercial,No,Computer,60,18,25,3,,,,,
4774,1194,West,Diana,Mar,3,Commercial,No,AirConditioner,49,19.6,1,19.11,,,,,
4775,1194,West,Diana,Mar,3,Commercial,No,Fridge,4,2,13,1.48,,,,,
4776,1194,West,Diana,Mar,3,Commercial,No,Television,83,20.75,7,14.94,,,,,
4781,1196,North,Eve,Mar,3,Residential,Yes,Computer,111,33.3,28,2.22,,,,,
4782,1196,North,Eve,Mar,3,Residential,Yes,AirConditioner,139,55.6,6,47.26,,,,,
4783,1196,North,Eve,Mar,3,Residential,Yes,Fridge,58,29,18,18.56,,,,,
4784,1196,North,Eve,Mar,3,Residential,Yes,Television,62,15.5,12,8.06,,,,,
4805,1202,South,Eve,Mar,3,Residential,Yes,Computer,175,52.5,8,38.5,,,,,
4806,1202,South,Eve,Mar,3,Residential,Yes,AirConditioner,109,43.6,11,31.61,,,,,
4807,1202,South,Eve,Mar,3,Residential,Yes,Fridge,63,31.5,4,28.98,,,,,
4808,1202,South,Eve,Mar,3,Residential,Yes,Television,73,18.25,3,16.06,,,,,
4813,1204,South,Bob,Mar,2,Residential,Yes,Computer,21,6.3,13,3.57,,,,,
4814,1204,South,Bob,Mar,2,Residential,Yes,AirConditioner,126,50.4,24,20.16,,,,,
4815,1204,South,Bob,Mar,2,Residential,Yes,Fridge,14,7,12,5.32,,,,,
4816,1204,South,Bob,Mar,2,Residential,Yes,Television,119,29.75,14,13.09,,,,,
4817,1205,North,Eve,Mar,3,Residential,Yes,Computer,179,53.7,12,32.22,,,,,
4818,1205,North,Eve,Mar,3,Residential,Yes,AirConditioner,84,33.6,0,33.6,,,,,
4819,1205,North,Eve,Mar,3,Residential,Yes,Fridge,15,7.5,16,5.1,,,,,
4820,1205,North,Eve,Mar,3,Residential,Yes,Television,9,2.25,6,1.71,,,,,
4829,1208,South,Alice,Mar,4,Residential,Yes,Computer,45,13.5,6,10.8,,,,,
4830,1208,South,Alice,Mar,4,Residential,Yes,AirConditioner,36,14.4,15,9,,,,,
4831,1208,South,Alice,Mar,4,Residential,Yes,Fridge,91,45.5,8,38.22,,,,,
4832,1208,South,Alice,Mar,4,Residential,Yes,Television,41,10.25,1,9.84,,,,,
4833,1209,North,Diana,Mar,2,Residential,Yes,Computer,61,18.3,1,17.69,,,,,
4834,1209,North,Diana,Mar,2,Residential,Yes,AirConditioner,112,44.8,14,29.12,,,,,
4835,1209,North,Diana,Mar,2,Residential,Yes,Fridge,97,48.5,5,43.65,,,,,
4836,1209,North,Diana,Mar,2,Residential,Yes,Television,15,3.75,9,2.4,,,,,
4837,1210,North,Eve,Mar,5,Residential,Yes,Computer,40,12,25,2,,,,,
4838,1210,North,Eve,Mar,5,Residential,Yes,AirConditioner,118,47.2,13,31.86,,,,,
4839,1210,North,Eve,Mar,5,Residential,Yes,Fridge,61,30.5,19,18.91,,,,,
4840,1210,North,Eve,Mar,5,Residential,Yes,Television,66,16.5,14,7.26,,,,,
4841,1211,North,Diana,Mar,4,Residential,No,Computer,42,12.6,7,9.66,,,,,
4842,1211,North,Diana,Mar,4,Residential,No,AirConditioner,72,28.8,8,23.04,,,,,
4843,1211,North,Diana,Mar,4,Residential,No,Fridge,39,19.5,2,18.72,,,,,
4844,1211,North,Diana,Mar,4,Residential,No,Television,75,18.75,4,15.75,,,,,
4853,1214,South,Eve,Mar,3,Residential,Yes,Computer,178,53.4,24,10.68,,,,,
4854,1214,South,Eve,Mar,3,Residential,Yes,AirConditioner,118,47.2,14,30.68,,,,,
4855,1214,South,Eve,Mar,3,Residential,Yes,Fridge,40,20,0,20,,,,,
4856,1214,South,Eve,Mar,3,Residential,Yes,Television,55,13.75,10,8.25,,,,,
4869,1218,South,Diana,Mar,2,Residential,No,Computer,137,41.1,21,12.33,,,,,
4870,1218,South,Diana,Mar,2,Residential,No,AirConditioner,45,18,17,10.35,,,,,
4871,1218,South,Diana,Mar,2,Residential,No,Fridge,8,4,15,2.8,,,,,
4872,1218,South,Diana,Mar,2,Residential,No,Television,20,5,7,3.6,,,,,
4873,1219,North,Eve,Mar,5,Corporate,Yes,Computer,40,12,22,3.2,,,,,
4874,1219,North,Eve,Mar,5,Corporate,Yes,AirConditioner,44,17.6,7,14.52,,,,,
4875,1219,North,Eve,Mar,5,Corporate,Yes,Fridge,91,45.5,15,31.85,,,,,
4876,1219,North,Eve,Mar,5,Corporate,Yes,Television,39,9.75,13,4.68,,,,,
4909,1228,West,Bob,Mar,1,Residential,Yes,Computer,76,22.8,14,12.16,,,,,
4910,1228,West,Bob,Mar,1,Residential,Yes,AirConditioner,143,57.2,5,50.05,,,,,
4911,1228,West,Bob,Mar,1,Residential,Yes,Fridge,54,27,18,17.28,,,,,
4912,1228,West,Bob,Mar,1,Residential,Yes,Television,19,4.75,4,3.99,,,,,
4929,1233,North,Eve,Mar,2,Residential,Yes,Computer,125,37.5,3,33.75,,,,,
4930,1233,North,Eve,Mar,2,Residential,Yes,AirConditioner,111,44.4,14,28.86,,,,,
4931,1233,North,Eve,Mar,2,Residential,Yes,Fridge,99,49.5,14,35.64,,,,,
4932,1233,North,Eve,Mar,2,Residential,Yes,Television,14,3.5,7,2.52,,,,,
4937,1235,South,Charlie,Mar,3,Commercial,No,Computer,147,44.1,15,22.05,,,,,
4938,1235,South,Charlie,Mar,3,Commercial,No,AirConditioner,105,42,2,39.9,,,,,
4939,1235,South,Charlie,Mar,3,Commercial,No,Fridge,81,40.5,14,29.16,,,,,
4940,1235,South,Charlie,Mar,3,Commercial,No,Television,117,29.25,11,16.38,,,,,
5001,1251,East,Diana,Mar,2,Residential,No,Computer,163,48.9,13,27.71,,,,,
5002,1251,East,Diana,Mar,2,Residential,No,AirConditioner,87,34.8,12,24.36,,,,,
5003,1251,East,Diana,Mar,2,Residential,No,Fridge,99,49.5,6,43.56,,,,,
5004,1251,East,Diana,Mar,2,Residential,No,Television,72,18,11,10.08,,,,,
5009,1253,West,Diana,Mar,1,Commercial,Yes,Computer,175,52.5,24,10.5,,,,,
5010,1253,West,Diana,Mar,1,Commercial,Yes,AirConditioner,81,32.4,12,22.68,,,,,
5011,1253,West,Diana,Mar,1,Commercial,Yes,Fridge,64,32,5,28.8,,,,,
5012,1253,West,Diana,Mar,1,Commercial,Yes,Television,1,0.25,11,0.14,,,,,
5029,1258,East,Charlie,Mar,4,Commercial,Yes,Computer,74,22.2,18,8.88,,,,,
5030,1258,East,Charlie,Mar,4,Commercial,Yes,AirConditioner,96,38.4,13,25.92,,,,,
5031,1258,East,Charlie,Mar,4,Commercial,Yes,Fridge,40,20,17,13.2,,,,,
5032,1258,East,Charlie,Mar,4,Commercial,Yes,Television,96,24,11,13.44,,,,,
5041,1261,East,Eve,Mar,2,Residential,No,Computer,10,3,19,1.1,,,,,
5042,1261,East,Eve,Mar,2,Residential,No,AirConditioner,76,30.4,19,15.96,,,,,
5043,1261,East,Eve,Mar,2,Residential,No,Fridge,44,22,6,19.36,,,,,
5044,1261,East,Eve,Mar,2,Residential,No,Television,45,11.25,12,5.85,,,,,
